title,sentence,sentiment_dict,sentiment_total,[u],[p],[s],[cc],[cs],annotations
hit and miss .,"i am returning mine for a replacement , but if i receive another ad-2600 with the same or similar problems i will not only return it for a refund , but never buy another apex product in the future .",{},0,False,False,False,False,False,
hit and miss .,i guess you get what you pay for .,{},0,False,False,False,False,False,
the ad2600 had false silver plate instead of play display .,the 2600 had false silver plate instead of play display .,{'silver plate': -2},-2,False,False,False,False,False,silver plate[-2]
the ad2600 had false silver plate instead of play display .,the case had ad2600 .,{},0,False,False,False,False,False,
the ad2600 had false silver plate instead of play display .,bait and switch .,{},0,False,False,False,False,False,
the ad2600 had false silver plate instead of play display .,"picture on web site clearly has the play display pictured , yet false silver plate .",{},0,False,False,False,False,False,
the ad2600 had false silver plate instead of play display .,what is up .,{},0,False,False,False,False,False,
the ad2600 had false silver plate instead of play display .,clearly a large lawsuit if i were so inclined .,{},0,False,False,False,False,False,
the ad2600 had false silver plate instead of play display .,i feel that once i contact amazon that they will get to the bottom of this .,{},0,False,False,False,False,False,
moderately impressed .,i just got it today and have tried to verify the claims of other reviewers .,{},0,False,False,False,False,False,
moderately impressed .,no go on most formats .,{},0,False,False,False,False,False,
moderately impressed .,it plays original dvds and cds and plays mp3s and jpegs .,"{'play': 2, ', cd': 2, ', mp3': 2, ', jpeg': 2}",8,False,False,False,False,False,"play[+2], cd[+2], mp3[+2], jpeg[+2]"
moderately impressed .,"however , it does not play windows media and i can not get it to play any of my divx rips .","{'play': -2, ', windows media': -2, ', divx rip': -2}",-6,False,False,False,False,False,"play[-2], windows media[-2], divx rip[-2]"
moderately impressed .,"i guess that i can not complain since it does not actually claim to play vcd / svcd formats , but others say they can .",{},0,False,False,False,False,False,
moderately impressed .,"also , it was only $ 39.99 ( after rebate ) with free shipping and no tax so overall it is a decent player .",{'player': 2},2,False,False,False,False,False,player[+2]
moderately impressed .,good quality video .,{'video quality': 2},2,False,False,False,False,False,video quality[+2]
apex ad-2600 compatability .,bought this player after reading the reviews here which identify it as reading most formats including dvd + rw 's and vcd 's .,{},0,False,False,False,False,False,
apex ad-2600 compatability .,"can 't say whether i rec 'd an "" updated "" model but it will not read dvd + rw 's or vcd 's for me .","{'read': -2, ', dvd': -2, ', vcd': -2}",-6,False,False,False,False,False,"read[-2], dvd[-2], vcd[-2]"
apex ad-2600 compatability .,it did play a dvd-r which was unplayable in my older philips machine .,"{'play': 2, ', dvd-r': 2}",4,False,False,False,False,False,"play[+2], dvd-r[+2]"
apex ad-2600 compatability .,i do n't have a dvd + r to try,{},0,False,False,False,False,False,
apex ad-2600 compatability .,so .,{},0,False,False,False,False,False,
apex ad-2600 compatability .,mixed bag i guess but the price was right .,{'price': 2},2,False,False,False,False,False,price[+2]
great budget player .,this is the third apex product i 've bought and they continue to impress for the price .,{'price': 3},3,False,False,False,False,False,price[+3]
great budget player .,"it goes nicely with my apex 27 "" in my bedroom .",{},0,False,False,False,False,False,
great budget player .,"the build quality feels solid , it does n't shake or whine while playing discs , and the picture and sound is top notch ( both dts and dd5.1 sound good ) .","{'build quality': 2, ',picture': 2, ',sound': 2}",6,False,False,False,False,False,"build quality[+2],picture[+2],sound[+2]"
great budget player .,"i paid twenty dollars more than the current price , and even then it was a steal .",{},0,False,False,False,False,False,
fantastic bargain !,hooray !,{},0,False,False,False,False,False,
fantastic bargain !,think you need to pay a fortune for a good qulaity dvd player ?,{},0,False,False,False,False,False,
fantastic bargain !,"well , not with this one .",{},0,False,False,False,False,False,
fantastic bargain !,"it looks really sleek and stylish , and does everything it claims .","{'look': 3, '[u], player': 1}",4,True,True,False,False,False,"look[+3][u], player[+1][p]"
fantastic bargain !,i tried as bunch of different formats to see if it would play and it did .,{'format': 1},1,False,False,False,False,False,format[+1]
fantastic bargain !,i am very pleased with this product and the price to match and have n't had any problems .,{'product': 3},3,False,False,False,False,False,product[+3]
fantastic bargain !,"there are really easy directions for setup and fiddling around with the picture , zoom etc .",{'direction': 3},3,False,False,False,False,False,direction[+3]
fantastic bargain !,"so sit back , relax and brag to all your friends who paid a mountain of money for a dvd player that can 't do half the things this one can , and for a fraction of the price !",{'dvd player': 2},2,False,False,False,False,False,dvd player[+2]
fantastic bargain !,"only problem , if you think it 's going to be delivered in the 24hrs amazon claims , do n't hold your breath .",{},0,False,False,False,False,False,
fantastic bargain !,otherwise it 'll get there the day you get back from the hospital !,{},0,False,False,False,False,False,
value value value .,"noiseless , lightweight and oh yeah .","{'sound': 1, ',weight': 1}",2,False,False,False,False,False,"sound[+1],weight[+1]"
value value value .,works great !,"{'work': 3, ', player': 2}",5,True,False,False,False,False,"work[+3], player[+2][u]"
value value value .,silverish color really adds a special touch .,{'color': 2},2,False,False,False,False,False,color[+2]
value value value .,who cares if it does n't have multiple slots ?,{},0,False,False,False,False,False,
value value value .,it plays just about any format ( check before you buy if it plays yours . ),{'format': 2},2,False,False,False,False,False,format[+2]
value value value .,"if you watch dvds once in a while like i do , get this !",{},0,False,False,False,False,False,
value value value .,apex is made in usa and is one of the underrated brands out there .,{},0,False,False,False,False,False,
value value value .,if you watch one dvd per weekm its yours .,{},0,False,False,False,False,False,
value value value .,"however , i do n't know the dvd 's performance on a heavy load of every-day viewing .",{},0,False,False,False,False,False,
value value value .,"either way , can 't go wrong with this price .",{'price': 2},2,False,False,False,False,False,price[+2]
plays anything .,i am really impressed by this dvd player .,{'dvd player': 3},3,False,False,False,False,False,dvd player[+3]
plays anything .,"if it can fit in the drive bay , this dvd player will play it .",{},0,False,False,False,False,False,
plays anything .,"for instance , i made several back-ups of my dvd movies using dvd-r ( w ) and + r ( w ) and it plays the dvds .","{'play': 2, ', dvd': 2}",4,False,False,False,False,False,"play[+2], dvd[+2]"
plays anything .,no matter the format .,{'format': 3},3,False,False,False,False,False,format[+3]
plays anything .,awesome !,{},0,False,False,False,False,False,
